,Franchise,City,Date,Product,Sales,Target Sales,Profit,Target Profit
1091,330,Goa,12/1/2018,Earl Grey,? 75.24,? 76.50,? 23.52,? 28.80
1092,330,Goa,1/1/2019,Earl Grey,? 43.32,? 40.50,? 11.76,? 16.00
1093,330,Goa,2/1/2019,Earl Grey,? 46.74,? 49.50,? 7.28,? 22.40
1094,330,Goa,3/1/2019,Earl Grey,? 45.60,? 67.50,? 10.92,? 22.40
1095,330,Goa,4/1/2019,Earl Grey,? 44.84,? 49.50,? 6.72,? 12.80
1096,330,Goa,5/1/2019,Earl Grey,? 210.52,? 346.50,? 77.00,? 108.80
1097,330,Goa,6/1/2019,Earl Grey,? 49.02,? 49.50,? 14.56,? 12.80
1098,330,Goa,7/1/2019,Earl Grey,? 45.98,? 45.00,? 12.88,? 9.60
1099,330,Goa,8/1/2019,Earl Grey,? 73.72,? 49.50,? 22.96,? 16.00
1100,330,Goa,9/1/2019,Earl Grey,? 76.38,? 72.00,? 33.32,? 28.80
1101,330,Goa,10/1/2019,Earl Grey,? 96.52,? 99.00,? 43.40,? 38.40
1102,330,Goa,11/1/2019,Earl Grey,? 49.78,? 49.50,? 8.40,? 12.80
1103,330,Goa,12/1/2019,Earl Grey,? 71.82,? 63.00,? 16.52,? 12.80
1104,330,Goa,1/1/2018,Green Tea,? 26.50,? 27.50,? -18.75,? 10.00
1105,330,Goa,2/1/2018,Green Tea,? 57.50,? 47.50,? -5.25,? 22.50
1106,330,Goa,3/1/2018,Green Tea,? 44.50,? 55.00,? -14.25,? 25.00
1107,330,Goa,4/1/2018,Green Tea,? 35.75,? 32.50,? -18.50,? 12.50
1108,330,Goa,5/1/2018,Green Tea,? 140.50,? 175.00,? 41.00,? 72.50
1109,330,Goa,6/1/2018,Green Tea,? 52.50,? 45.00,? -8.00,? 22.50
1110,330,Goa,7/1/2018,Green Tea,? 126.50,? 140.00,? 32.00,? 55.00
1111,330,Goa,8/1/2018,Green Tea,? 35.00,? 32.50,? -21.75,? 12.50
1112,330,Goa,9/1/2018,Green Tea,? 55.75,? 47.50,? -6.00,? 25.00
1113,330,Goa,10/1/2018,Green Tea,? 29.25,? 27.50,? -21.75,? 10.00
1114,330,Goa,11/1/2018,Green Tea,? 72.50,? 55.00,? 1.75,? 25.00
1115,330,Goa,12/1/2018,Green Tea,? 29.75,? 37.50,? -16.50,? 17.50
1116,330,Goa,1/1/2019,Green Tea,? 57.50,? 47.50,? -5.50,? 22.50
1117,330,Goa,2/1/2019,Green Tea,? 57.00,? 47.50,? 4.25,? 22.50
1118,330,Goa,3/1/2019,Green Tea,? 47.50,? 57.50,? -13.00,? 25.00
1119,330,Goa,4/1/2019,Green Tea,? 23.00,? 25.00,? -23.50,? 10.00
1120,330,Goa,5/1/2019,Green Tea,? 28.50,? 25.00,? -22.25,? 7.50
1121,330,Goa,6/1/2019,Green Tea,? 52.75,? 42.50,? 1.25,? 22.50
1122,330,Goa,7/1/2019,Green Tea,? 42.50,? 35.00,? -18.00,? 12.50
1123,330,Goa,8/1/2019,Green Tea,? 42.00,? 30.00,? -18.25,? 7.50
1124,330,Goa,9/1/2019,Green Tea,? 39.25,? 32.50,? -17.25,? 12.50
1125,330,Goa,10/1/2019,Green Tea,? 48.00,? 37.50,? -10.00,? 12.50
1126,330,Goa,11/1/2019,Green Tea,? 145.50,? 170.00,? 43.00,? 70.00
1127,330,Goa,12/1/2019,Green Tea,? 80.50,? 62.50,? 19.75,? 30.00
1128,330,Goa,1/1/2018,Lemon,? 44.45,? 29.70,? 4.20,? 5.60
1129,330,Goa,2/1/2018,Lemon,? 55.65,? 36.30,? 10.08,? 5.60
1130,330,Goa,3/1/2018,Lemon,? 57.40,? 36.30,? 12.32,? 8.40
1131,330,Goa,4/1/2018,Lemon,? 87.15,? 75.90,? 24.08,? 28.00
1132,330,Goa,5/1/2018,Lemon,? 76.30,? 59.40,? 21.28,? 25.20
1133,330,Goa,6/1/2018,Lemon,? 67.90,? 46.20,? 22.12,? 14.00
1134,330,Goa,7/1/2018,Lemon,? 38.50,? 26.40,? 9.80,? 8.40
1135,330,Goa,8/1/2018,Lemon,? 77.00,? 69.30,? 4.48,? 11.20
1136,330,Goa,9/1/2018,Lemon,? 39.90,? 26.40,? 14.00,? 8.40
1137,330,Goa,10/1/2018,Lemon,? 112.00,? 92.40,? 34.16,? 30.80
1138,330,Goa,11/1/2018,Lemon,? 110.95,? 102.30,? 9.80,? 16.80
1139,330,Goa,12/1/2018,Lemon,? 78.05,? 69.30,? 4.76,? 11.20
1140,330,Goa,1/1/2019,Lemon,? 47.25,? 29.70,? 6.16,? 5.60
1141,330,Goa,2/1/2019,Lemon,? 66.15,? 46.20,? 15.40,? 14.00
1142,330,Goa,3/1/2019,Lemon,? 28.35,? 26.40,? 7.56,? 11.20
1143,330,Goa,4/1/2019,Lemon,? 38.50,? 36.30,? 11.48,? 14.00
1144,330,Goa,5/1/2019,Lemon,? 78.40,? 62.70,? 27.72,? 19.60
1145,330,Goa,6/1/2019,Lemon,? 58.80,? 42.90,? 18.20,? 14.00
1146,330,Goa,7/1/2019,Lemon,? 96.25,? 85.80,? 39.48,? 28.00
1147,330,Goa,8/1/2019,Lemon,? 44.10,? 19.80,? 4.48,? 5.60
1148,330,Goa,9/1/2019,Lemon,? 76.65,? 69.30,? 6.44,? 11.20
1149,330,Goa,10/1/2019,Lemon,? 46.55,? 33.00,? 5.32,? 8.40
1150,330,Goa,11/1/2019,Lemon,? 45.50,? 33.00,? 4.76,? 8.40
1151,330,Goa,12/1/2019,Lemon,? 42.35,? 42.90,? 13.16,? 16.80
1152,330,Goa,1/1/2018,Mint,? 94.50,? 76.00,? 26.80,? 26.60
1153,330,Goa,2/1/2018,Mint,? 90.00,? 76.00,? 25.20,? 30.40
1154,330,Goa,3/1/2018,Mint,? 60.30,? 52.00,? 29.20,? 22.80
1155,330,Goa,4/1/2018,Mint,? 110.25,? 88.00,? 35.60,? 34.20
1156,330,Goa,5/1/2018,Mint,? 125.55,? 104.00,? 58.00,? 38.00
1157,330,Goa,6/1/2018,Mint,? 68.85,? 64.00,? 34.80,? 30.40
1158,330,Goa,7/1/2018,Mint,? 95.85,? 72.00,? 5.60,? 11.40
1159,330,Goa,8/1/2018,Mint,? 100.80,? 84.00,? 6.00,? 7.60
1160,330,Goa,9/1/2018,Mint,? 119.25,? 92.00,? 51.20,? 38.00
1161,330,Goa,10/1/2018,Mint,? 75.60,? 44.00,? 24.40,? 15.20
1162,330,Goa,11/1/2018,Mint,? 40.95,? 36.00,? 18.00,? 19.00
1163,330,Goa,12/1/2018,Mint,? 51.75,? 32.00,? 14.40,? 11.40
1164,330,Goa,1/1/2019,Mint,? 39.60,? 36.00,? 17.60,? 15.20
1165,330,Goa,2/1/2019,Mint,? 64.35,? 60.00,? 32.00,? 26.60
1166,330,Goa,3/1/2019,Mint,? 58.05,? 32.00,? 7.60,? 3.80
1167,330,Goa,4/1/2019,Mint,? 90.90,? 76.00,? 34.40,? 26.60
1168,330,Goa,5/1/2019,Mint,? 40.05,? 36.00,? 12.80,? 15.20
1169,330,Goa,6/1/2019,Mint,? 86.40,? 68.00,? 30.40,? 22.80
1170,330,Goa,7/1/2019,Mint,? 47.25,? 44.00,? 15.20,? 19.00
1171,330,Goa,8/1/2019,Mint,? 24.75,? 12.00,? 6.40,? 3.80
1172,330,Goa,9/1/2019,Mint,? 102.15,? 88.00,? 6.80,? 11.40
1173,330,Goa,10/1/2019,Mint,? 79.65,? 52.00,? 19.60,? 15.20
1174,330,Goa,11/1/2019,Mint,? 108.90,? 88.00,? 10.00,? 11.40
1175,330,Goa,12/1/2019,Mint,? 33.75,? 28.00,? 10.40,? 11.40
1176,330,Goa,1/1/2018,Colombian,? 80.00,? 80.00,? 40.00,? 28.00
1177,330,Goa,2/1/2018,Colombian,? 200.00,? 228.00,? 80.00,? 110.00
1178,330,Goa,3/1/2018,Colombian,? 250.00,? 285.00,? 100.00,? 145.00
1179,330,Goa,4/1/2018,Colombian,? 140.00,? 129.00,? 70.00,? 72.00
1180,330,Goa,5/1/2018,Colombian,? 140.00,? 130.00,? 70.00,? 52.00
1181,330,Goa,6/1/2018,Colombian,? 150.00,? 144.00,? 70.00,? 58.00
1182,330,Goa,7/1/2018,Colombian,? 120.00,? 165.00,? 50.00,? 59.00
1183,330,Goa,8/1/2018,Colombian,? 50.00,? 68.00,? 20.00,? 25.00
1184,330,Goa,9/1/2018,Colombian,? 110.00,? 151.00,? 40.00,? 39.00
1185,330,Goa,10/1/2018,Colombian,? 80.00,? 91.00,? 40.00,? 45.00
1186,330,Goa,11/1/2018,Colombian,? 90.00,? 185.00,? 40.00,? 71.00
1187,330,Goa,12/1/2018,Colombian,? 220.00,? 233.00,? 90.00,? 108.00
1188,330,Goa,1/1/2019,Colombian,? 120.00,? 123.00,? 60.00,? 65.00
1189,330,Goa,2/1/2019,Colombian,? 40.00,? 56.00,? 20.00,? 12.00
1190,330,Goa,3/1/2019,Colombian,? 180.00,? 200.00,? 70.00,? 80.00
1191,330,Goa,4/1/2019,Colombian,? 20.00,? 54.00,? 20.00,? 15.00
1192,330,Goa,5/1/2019,Colombian,? 110.00,? 175.00,? 30.00,? 65.00
1193,330,Goa,6/1/2019,Colombian,? 170.00,? 226.00,? 70.00,? 70.00
1194,330,Goa,7/1/2019,Colombian,? 90.00,? 120.00,? 20.00,? 12.00
1195,330,Goa,8/1/2019,Colombian,? 110.00,? 150.00,? 40.00,? 39.00
1196,330,Goa,9/1/2019,Colombian,? 100.00,? 129.00,? 30.00,? 23.00
1197,330,Goa,10/1/2019,Colombian,? 210.00,? 222.00,? 90.00,? 73.00
1198,330,Goa,11/1/2019,Colombian,? 120.00,? 115.00,? 60.00,? 44.00
1199,330,Goa,12/1/2019,Colombian,? 140.00,? 187.00,? 50.00,? 76.00
1200,337,Goa,1/1/2018,Cappuccino,? 28.00,? 26.00,? 6.60,? 10.00
1201,337,Goa,2/1/2018,Cappuccino,? 20.20,? 18.00,? 4.80,? 6.00
1202,337,Goa,3/1/2018,Cappuccino,? 36.00,? 30.00,? 10.60,? 10.00
1203,337,Goa,4/1/2018,Cappuccino,? 36.40,? 22.00,? 11.00,? 10.00
1204,337,Goa,5/1/2018,Cappuccino,? 41.60,? 36.00,? 24.20,? 18.00
1205,337,Goa,6/1/2018,Cappuccino,? 93.40,? 116.00,? 33.20,? 48.00
1206,337,Goa,7/1/2018,Cappuccino,? 30.00,? 22.00,? 16.80,? 12.00
1207,337,Goa,8/1/2018,Cappuccino,? 17.00,? 16.00,? 3.80,? 6.00
1208,337,Goa,9/1/2018,Cappuccino,? 60.40,? 38.00,? 26.60,? 20.00
1209,337,Goa,10/1/2018,Cappuccino,? 25.60,? 24.00,? 7.60,? 10.00
1210,337,Goa,11/1/2018,Cappuccino,? 42.60,? 36.00,? 18.20,? 18.00
1211,337,Goa,12/1/2018,Cappuccino,? 26.20,? 22.00,? 6.00,? 8.00
1212,337,Goa,1/1/2019,Cappuccino,? 25.80,? 22.00,? 10.40,? 8.00
1213,337,Goa,2/1/2019,Cappuccino,? 27.40,? 24.00,? 8.40,? 8.00
1214,337,Goa,3/1/2019,Cappuccino,? 21.40,? 18.00,? 5.60,? 10.00
1215,337,Goa,4/1/2019,Cappuccino,? 40.20,? 32.00,? 17.20,? 12.00
1216,337,Goa,5/1/2019,Cappuccino,? 38.00,? 46.00,? 13.60,? 20.00
1217,337,Goa,6/1/2019,Cappuccino,? 26.60,? 24.00,? 8.00,? 8.00
1218,337,Goa,7/1/2019,Cappuccino,? 23.80,? 30.00,? 10.80,? 14.00
1219,337,Goa,8/1/2019,Cappuccino,? 113.40,? 140.00,? 41.20,? 58.00
1220,337,Goa,9/1/2019,Cappuccino,? 19.60,? 20.00,? 7.80,? 8.00
1221,337,Goa,10/1/2019,Cappuccino,? 28.40,? 20.00,? 15.40,? 8.00
1222,337,Goa,11/1/2019,Cappuccino,? 24.40,? 24.00,? 7.40,? 10.00
1223,337,Goa,12/1/2019,Cappuccino,? 116.40,? 136.00,? 58.40,? 56.00
1224,337,Goa,1/1/2018,Caffe Latte,? 225.40,? 161.00,? 128.05,? 66.00
1225,337,Goa,2/1/2018,Caffe Latte,? 147.70,? 119.00,? 81.25,? 54.00
1226,337,Goa,3/1/2018,Caffe Latte,? 86.10,? 84.00,? 17.55,? 30.00
1227,337,Goa,4/1/2018,Caffe Latte,? 71.40,? 70.00,? 22.75,? 18.00
1228,337,Goa,5/1/2018,Caffe Latte,? 109.90,? 91.00,? 42.25,? 30.00
1229,337,Goa,6/1/2018,Caffe Latte,? 211.40,? 175.00,? 87.10,? 72.00
1230,337,Goa,7/1/2018,Caffe Latte,? 141.40,? 161.00,? 65.65,? 60.00
1231,337,Goa,8/1/2018,Caffe Latte,? 98.70,? 112.00,? 40.30,? 42.00
1232,337,Goa,9/1/2018,Caffe Latte,? 104.30,? 91.00,? 31.85,? 30.00
1233,337,Goa,10/1/2018,Caffe Latte,? 133.00,? 161.00,? 44.20,? 60.00
1234,337,Goa,11/1/2018,Caffe Latte,? 181.30,? 140.00,? 102.05,? 60.00
1235,337,Goa,12/1/2018,Caffe Latte,? 391.30,? 434.00,? 181.35,? 144.00
1236,337,Goa,1/1/2019,Caffe Latte,? 74.90,? 70.00,? 16.90,? 18.00
1237,337,Goa,2/1/2019,Caffe Latte,? 144.20,? 168.00,? 67.60,? 66.00
1238,337,Goa,3/1/2019,Caffe Latte,? 91.00,? 77.00,? 26.65,? 24.00
1239,337,Goa,4/1/2019,Caffe Latte,? 105.00,? 84.00,? 25.35,? 24.00
1240,337,Goa,5/1/2019,Caffe Latte,? 354.90,? 448.00,? 164.45,? 162.00
1241,337,Goa,6/1/2019,Caffe Latte,? 193.20,? 161.00,? 78.00,? 72.00
1242,337,Goa,7/1/2019,Caffe Latte,? 354.20,? 392.00,? 161.20,? 132.00
1243,337,Goa,8/1/2019,Caffe Latte,? 135.80,? 77.00,? 53.30,? 30.00
1244,337,Goa,9/1/2019,Caffe Latte,? 179.20,? 154.00,? 72.80,? 72.00
1245,337,Goa,10/1/2019,Caffe Latte,? 58.80,? 56.00,? 16.90,? 18.00
1246,337,Goa,11/1/2019,Caffe Latte,? 63.00,? 91.00,? 16.90,? 48.00
1247,337,Goa,12/1/2019,Caffe Latte,? 216.30,? 154.00,? 122.20,? 60.00
1248,337,Goa,1/1/2018,Regular Espresso,? 115.20,? 90.00,? 44.00,? 30.00
1249,337,Goa,2/1/2018,Regular Espresso,? 131.40,? 108.00,? 52.25,? 54.00
1250,337,Goa,3/1/2018,Regular Espresso,? 57.60,? 78.00,? 21.45,? 48.00
1251,337,Goa,4/1/2018,Regular Espresso,? 312.00,? 462.00,? 101.75,? 204.00
1252,337,Goa,5/1/2018,Regular Espresso,? 315.00,? 372.00,? 103.40,? 144.00
1253,337,Goa,6/1/2018,Regular Espresso,? 138.00,? 114.00,? 53.90,? 54.00
1254,337,Goa,7/1/2018,Regular Espresso,? 100.80,? 72.00,? 25.85,? 18.00
1255,337,Goa,8/1/2018,Regular Espresso,? 193.20,? 150.00,? 109.45,? 72.00
1256,337,Goa,9/1/2018,Regular Espresso,? 119.40,? 102.00,? 46.75,? 54.00
1257,337,Goa,10/1/2018,Regular Espresso,? 120.60,? 96.00,? 65.45,? 54.00
1258,337,Goa,11/1/2018,Regular Espresso,? 81.00,? 66.00,? 18.15,? 24.00
1259,337,Goa,12/1/2018,Regular Espresso,? 327.60,? 408.00,? 108.35,? 168.00
1260,337,Goa,1/1/2019,Regular Espresso,? 72.00,? 90.00,? 21.45,? 42.00
1261,337,Goa,2/1/2019,Regular Espresso,? 102.00,? 84.00,? 26.40,? 30.00
1262,337,Goa,3/1/2019,Regular Espresso,? 120.60,? 90.00,? 45.65,? 30.00
1263,337,Goa,4/1/2019,Regular Espresso,? 81.00,? 66.00,? 23.10,? 18.00
1264,337,Goa,5/1/2019,Regular Espresso,? 61.80,? 60.00,? 13.75,? 18.00
1265,337,Goa,6/1/2019,Regular Espresso,? 291.60,? 342.00,? 131.45,? 138.00
1266,337,Goa,7/1/2019,Regular Espresso,? 152.40,? 132.00,? 85.25,? 72.00
1267,337,Goa,8/1/2019,Regular Espresso,? 94.20,? 78.00,? 28.05,? 30.00
1268,337,Goa,9/1/2019,Regular Espresso,? 59.40,? 66.00,? 16.50,? 24.00
1269,337,Goa,10/1/2019,Regular Espresso,? 127.80,? 138.00,? 58.30,? 60.00
1270,337,Goa,11/1/2019,Regular Espresso,? 126.60,? 102.00,? 68.75,? 54.00
1271,337,Goa,12/1/2019,Regular Espresso,? 180.60,? 150.00,? 73.15,? 72.00
1272,337,Goa,1/1/2018,Darjeeling,? 86.40,? 80.00,? 14.25,? 21.00
1273,337,Goa,2/1/2018,Darjeeling,? 73.60,? 72.00,? 21.00,? 21.00
1274,337,Goa,3/1/2018,Darjeeling,? 196.00,? 168.00,? 78.75,? 77.00
1275,337,Goa,4/1/2018,Darjeeling,? 144.80,? 112.00,? 53.25,? 35.00
1276,337,Goa,5/1/2018,Darjeeling,? 94.40,? 88.00,? 18.00,? 28.00
1277,337,Goa,6/1/2018,Darjeeling,? 101.60,? 88.00,? 21.00,? 21.00
1278,337,Goa,7/1/2018,Darjeeling,? 182.40,? 152.00,? 102.75,? 63.00
1279,337,Goa,8/1/2018,Darjeeling,? 128.00,? 96.00,? 43.50,? 28.00
1280,337,Goa,9/1/2018,Darjeeling,? 96.80,? 80.00,? 34.50,? 21.00
1281,337,Goa,10/1/2018,Darjeeling,? 144.00,? 120.00,? 40.50,? 35.00
1282,337,Goa,11/1/2018,Darjeeling,? 91.20,? 72.00,? 31.50,? 35.00
1283,337,Goa,12/1/2018,Darjeeling,? 108.80,? 96.00,? 42.00,? 35.00
1284,337,Goa,1/1/2019,Darjeeling,? 74.40,? 72.00,? 15.00,? 21.00
1285,337,Goa,2/1/2019,Darjeeling,? 93.60,? 88.00,? 24.75,? 28.00
1286,337,Goa,3/1/2019,Darjeeling,? 449.60,? 560.00,? 213.00,? 203.00
1287,337,Goa,4/1/2019,Darjeeling,? 421.60,? 528.00,? 198.75,? 189.00
1288,337,Goa,5/1/2019,Darjeeling,? 150.40,? 184.00,? 70.50,? 70.00
1289,337,Goa,6/1/2019,Darjeeling,? 143.20,? 96.00,? 52.50,? 21.00
1290,337,Goa,7/1/2019,Darjeeling,? 104.80,? 88.00,? 22.50,? 28.00
1291,337,Goa,8/1/2019,Darjeeling,? 142.40,? 176.00,? 47.25,? 70.00
1292,337,Goa,9/1/2019,Darjeeling,? 232.00,? 176.00,? 95.25,? 70.00
1293,337,Goa,10/1/2019,Darjeeling,? 361.60,? 448.00,? 119.25,? 154.00
1294,337,Goa,11/1/2019,Darjeeling,? 107.20,? 88.00,? 34.50,? 28.00
1295,337,Goa,12/1/2019,Darjeeling,? 152.00,? 176.00,? 69.75,? 70.00
1296,337,Goa,1/1/2018,Decaf Irish Cream,? 102.60,? 90.00,? 24.80,? 25.50
1297,337,Goa,2/1/2018,Decaf Irish Cream,? 120.60,? 99.00,? 43.20,? 51.00
1298,337,Goa,3/1/2018,Decaf Irish Cream,? 218.70,? 189.00,? 116.00,? 93.50
1299,337,Goa,4/1/2018,Decaf Irish Cream,? 170.10,? 144.00,? 46.40,? 51.00
1300,337,Goa,5/1/2018,Decaf Irish Cream,? 98.10,? 90.00,? 22.40,? 25.50
1301,337,Goa,6/1/2018,Decaf Irish Cream,? 170.10,? 126.00,? 47.20,? 34.00
1302,337,Goa,7/1/2018,Decaf Irish Cream,? 110.70,? 99.00,? 20.80,? 59.50
1303,337,Goa,8/1/2018,Decaf Irish Cream,? 132.30,? 108.00,? 37.60,? 34.00
1304,337,Goa,9/1/2018,Decaf Irish Cream,? 410.40,? 513.00,? 128.80,? 195.50
1305,337,Goa,10/1/2018,Decaf Irish Cream,? 271.80,? 207.00,? 106.40,? 93.50
1306,337,Goa,11/1/2018,Decaf Irish Cream,? 178.20,? 153.00,? 67.20,? 76.50
1307,337,Goa,12/1/2018,Decaf Irish Cream,? 168.30,? 108.00,? 62.40,? 68.00
1308,337,Goa,1/1/2019,Decaf Irish Cream,? 96.30,? 90.00,? 21.60,? 25.50
1309,337,Goa,2/1/2019,Decaf Irish Cream,? 205.20,? 171.00,? 108.00,? 76.50
1310,337,Goa,3/1/2019,Decaf Irish Cream,? 228.60,? 198.00,? 124.00,? 102.00
1311,337,Goa,4/1/2019,Decaf Irish Cream,? 498.60,? 693.00,? 220.00,? 289.00
1312,337,Goa,5/1/2019,Decaf Irish Cream,? 246.60,? 207.00,? 132.80,? 102.00
1313,337,Goa,6/1/2019,Decaf Irish Cream,? 179.10,? 216.00,? 56.80,? 93.50
1314,337,Goa,7/1/2019,Decaf Irish Cream,? 97.20,? 81.00,? 28.80,? 25.50
1315,337,Goa,8/1/2019,Decaf Irish Cream,? 96.30,? 90.00,? 22.40,? 25.50
1316,337,Goa,9/1/2019,Decaf Irish Cream,? 230.40,? 198.00,? 89.60,? 102.00
1317,337,Goa,10/1/2019,Decaf Irish Cream,? 171.00,? 207.00,? 54.40,? 85.00
1318,337,Goa,11/1/2019,Decaf Irish Cream,? 207.00,? 171.00,? 79.20,? 76.50
1319,337,Goa,12/1/2019,Decaf Irish Cream,? 118.80,? 144.00,? 33.60,? 59.50
1320,337,Goa,1/1/2018,Earl Grey,? 60.42,? 58.50,? 17.08,? 16.00
1321,337,Goa,2/1/2018,Earl Grey,? 76.38,? 63.00,? 24.64,? 12.80
1322,337,Goa,3/1/2018,Earl Grey,? 47.50,? 54.00,? 7.56,? 12.80
1323,337,Goa,4/1/2018,Earl Grey,? 202.16,? 297.00,? 53.76,? 86.40
1324,337,Goa,5/1/2018,Earl Grey,? 79.80,? 81.00,? 24.64,? 28.80
1325,337,Goa,6/1/2018,Earl Grey,? 75.62,? 54.00,? 32.48,? 25.60
1326,337,Goa,7/1/2018,Earl Grey,? 186.20,? 261.00,? 48.72,? 73.60
1327,337,Goa,8/1/2018,Earl Grey,? 40.28,? 49.50,? 12.60,? 12.80
1328,337,Goa,9/1/2018,Earl Grey,? 73.34,? 108.00,? 19.60,? 35.20
1329,337,Goa,10/1/2018,Earl Grey,? 74.86,? 108.00,? 27.44,? 35.20
1330,337,Goa,11/1/2018,Earl Grey,? 90.44,? 85.50,? 39.76,? 32.00
1331,337,Goa,12/1/2018,Earl Grey,? 31.92,? 36.00,? 7.28,? 9.60
1332,337,Goa,1/1/2019,Earl Grey,? 188.48,? 261.00,? 68.04,? 76.80
1333,337,Goa,2/1/2019,Earl Grey,? 49.78,? 40.50,? 19.88,? 12.80
1334,337,Goa,3/1/2019,Earl Grey,? 43.32,? 45.00,? 11.20,? 9.60
1335,337,Goa,4/1/2019,Earl Grey,? 49.02,? 54.00,? 7.84,? 12.80
1336,337,Goa,5/1/2019,Earl Grey,? 50.92,? 58.50,? 8.68,? 16.00
1337,337,Goa,6/1/2019,Earl Grey,? 71.82,? 72.00,? 22.40,? 28.80
1338,337,Goa,7/1/2019,Earl Grey,? 122.36,? 85.50,? 55.16,? 32.00
1339,337,Goa,8/1/2019,Earl Grey,? 60.80,? 58.50,? 12.32,? 16.00
1340,337,Goa,9/1/2019,Earl Grey,? 54.34,? 58.50,? 12.88,? 16.00
1341,337,Goa,10/1/2019,Earl Grey,? 41.80,? 45.00,? 5.60,? 9.60
1342,337,Goa,11/1/2019,Earl Grey,? 92.34,? 90.00,? 29.68,? 32.00
1343,337,Goa,12/1/2019,Earl Grey,? 49.40,? 49.50,? 11.48,? 12.80
1344,337,Goa,1/1/2018,Green Tea,? 21.25,? 20.00,? -25.25,? 7.50
1345,337,Goa,2/1/2018,Green Tea,? 47.50,? 57.50,? -13.00,? 25.00
1346,337,Goa,3/1/2018,Green Tea,? 33.25,? 25.00,? -17.00,? 10.00
1347,337,Goa,4/1/2018,Green Tea,? 169.50,? 210.00,? 32.50,? 85.00
1348,337,Goa,5/1/2018,Green Tea,? 74.50,? 62.50,? 16.00,? 30.00
1349,337,Goa,6/1/2018,Green Tea,? 47.00,? 57.50,? -6.50,? 25.00
1350,337,Goa,7/1/2018,Green Tea,? 53.00,? 42.50,? 1.50,? 22.50
1351,337,Goa,8/1/2018,Green Tea,? 30.25,? 27.50,? -21.25,? 10.00
1352,337,Goa,9/1/2018,Green Tea,? 28.50,? 25.00,? -19.50,? 7.50
1353,337,Goa,10/1/2018,Green Tea,? 61.25,? 45.00,? 7.00,? 22.50
1354,337,Goa,11/1/2018,Green Tea,? 130.50,? 145.00,? 34.50,? 57.50
1355,337,Goa,12/1/2018,Green Tea,? 168.00,? 210.00,? 56.25,? 85.00
1356,337,Goa,1/1/2019,Green Tea,? 124.50,? 145.00,? 31.50,? 60.00
1357,337,Goa,2/1/2019,Green Tea,? 35.00,? 32.50,? -19.50,? 12.50
1358,337,Goa,3/1/2019,Green Tea,? 49.50,? 42.50,? -9.00,? 22.50
1359,337,Goa,4/1/2019,Green Tea,? 128.00,? 160.00,? 15.75,? 67.50
1360,337,Goa,5/1/2019,Green Tea,? 56.75,? 45.00,? 3.75,? 22.50
1361,337,Goa,6/1/2019,Green Tea,? 35.00,? 32.50,? -21.75,? 12.50
1362,337,Goa,7/1/2019,Green Tea,? 30.75,? 22.50,? -18.00,? 10.00
1363,337,Goa,8/1/2019,Green Tea,? 23.00,? 25.00,? -23.50,? 10.00
1364,337,Goa,9/1/2019,Green Tea,? 116.25,? 145.00,? 11.00,? 60.00
1365,337,Goa,10/1/2019,Green Tea,? 55.75,? 47.50,? -6.00,? 25.00
1366,337,Goa,11/1/2019,Green Tea,? 34.50,? 30.00,? -22.00,? 10.00
1367,337,Goa,12/1/2019,Green Tea,? 32.75,? 27.50,? -20.25,? 17.50
1368,337,Goa,1/1/2018,Lemon,? 127.05,? 115.50,? 30.24,? 33.60
1369,337,Goa,2/1/2018,Lemon,? 38.85,? 33.00,? 1.96,? 5.60
1370,337,Goa,3/1/2018,Lemon,? 119.35,? 108.90,? 28.00,? 30.80
1371,337,Goa,4/1/2018,Lemon,? 28.70,? 26.40,? 8.12,? 11.20
1372,337,Goa,5/1/2018,Lemon,? 18.55,? 16.50,? 4.20,? 8.40
1373,337,Goa,6/1/2018,Lemon,? 49.35,? 33.00,? 7.56,? 8.40
1374,337,Goa,7/1/2018,Lemon,? 172.20,? 151.80,? 102.48,? 100.80
1375,337,Goa,8/1/2018,Lemon,? 49.35,? 39.60,? -10.08,
1376,337,Goa,9/1/2018,Lemon,? 42.00,? 19.80,? 3.64,? 5.60
1377,337,Goa,10/1/2018,Lemon,? 37.10,? 29.70,? -8.40,
1378,337,Goa,11/1/2018,Lemon,? 15.40,? 13.20,? 2.52,? 5.60
1379,337,Goa,12/1/2018,Lemon,? 104.30,? 95.70,? 23.24,? 28.00
1380,337,Goa,1/1/2019,Lemon,? 20.65,? 19.80,? 7.28,? 8.40
1381,337,Goa,2/1/2019,Lemon,? 42.35,? 29.70,? 3.64,? 5.60
1382,337,Goa,3/1/2019,Lemon,? 40.25,? 26.40,? 3.08,? 5.60
1383,337,Goa,4/1/2019,Lemon,? 113.75,? 102.30,? 26.32,? 28.00
1384,337,Goa,5/1/2019,Lemon,? 108.50,? 99.00,? 24.36,? 28.00
1385,337,Goa,6/1/2019,Lemon,? 44.10,? 39.60,? -6.44,
1386,337,Goa,7/1/2019,Lemon,? 115.50,? 99.00,? 36.12,? 28.00
1387,337,Goa,8/1/2019,Lemon,? 214.90,? 178.20,? 193.20,? 128.80
1388,337,Goa,9/1/2019,Lemon,? 29.75,? 26.40,? 11.76,? 11.20
1389,337,Goa,10/1/2019,Lemon,? 23.10,? 23.10,? 5.60,? 14.00
